,attack_type
6665,anomaly
6666,anomaly
6667,normal
6668,anomaly
6669,anomaly
6670,normal
6671,anomaly
6672,anomaly
6673,normal
6674,normal
6675,anomaly
6676,normal
6677,anomaly
6678,anomaly
6679,anomaly
6680,anomaly
6681,normal
6682,anomaly
6683,normal
6684,normal
6685,anomaly
6686,normal
6687,normal
6688,normal
6689,normal
6690,anomaly
6691,anomaly
6692,anomaly
6693,normal
6694,normal
6695,anomaly
6696,normal
6697,normal
6698,normal
6699,normal
6700,anomaly
6701,anomaly
6702,anomaly
6703,anomaly
6704,normal
6705,anomaly
6706,normal
6707,normal
6708,normal
6709,normal
6710,normal
6711,anomaly
6712,normal
6713,anomaly
6714,anomaly
6715,anomaly
6716,normal
6717,anomaly
6718,anomaly
6719,anomaly
6720,anomaly
6721,normal
6722,anomaly
6723,anomaly
6724,anomaly
6725,anomaly
6726,normal
6727,normal
6728,normal
6729,anomaly
6730,anomaly
6731,anomaly
6732,normal
6733,anomaly
6734,anomaly
6735,anomaly
6736,anomaly
6737,normal
6738,anomaly
6739,anomaly
6740,normal
6741,normal
6742,anomaly
6743,anomaly
6744,normal
6745,anomaly
6746,normal
6747,normal
6748,anomaly
6749,normal
6750,anomaly
6751,normal
6752,anomaly
6753,normal
6754,normal
6755,normal
6756,anomaly
6757,anomaly
6758,anomaly
6759,normal
6760,normal
6761,anomaly
6762,anomaly
6763,anomaly
6764,anomaly
6765,normal
6766,anomaly
6767,normal
6768,anomaly
6769,normal
6770,anomaly
6771,normal
6772,normal
6773,normal
6774,normal
6775,normal
6776,anomaly
6777,normal
6778,anomaly
6779,anomaly
6780,normal
6781,anomaly
6782,normal
6783,normal
6784,normal
6785,anomaly
6786,normal
6787,normal
6788,anomaly
6789,normal
6790,anomaly
6791,normal
6792,normal
6793,normal
6794,normal
6795,anomaly
6796,normal
6797,anomaly
6798,normal
6799,normal
6800,normal
6801,normal
6802,anomaly
6803,normal
6804,anomaly
6805,anomaly
6806,normal
6807,normal
6808,anomaly
6809,anomaly
6810,anomaly
6811,normal
6812,normal
6813,anomaly
6814,anomaly
6815,normal
6816,normal
6817,normal
6818,anomaly
6819,anomaly
6820,anomaly
6821,normal
6822,anomaly
6823,anomaly
6824,normal
6825,anomaly
6826,anomaly
6827,anomaly
6828,normal
6829,normal
6830,anomaly
6831,normal
6832,anomaly
6833,anomaly
6834,normal
6835,normal
6836,anomaly
6837,normal
6838,normal
6839,normal
6840,anomaly
6841,normal
6842,normal
6843,normal
6844,anomaly
6845,normal
6846,normal
6847,normal
6848,normal
6849,normal
6850,anomaly
6851,normal
6852,anomaly
6853,normal
6854,anomaly
6855,normal
6856,anomaly
6857,normal
6858,anomaly
6859,anomaly
6860,normal
6861,anomaly
6862,normal
6863,anomaly
6864,anomaly
6865,anomaly
6866,normal
6867,anomaly
6868,normal
6869,normal
6870,anomaly
6871,normal
6872,anomaly
6873,normal
6874,normal
6875,normal
6876,anomaly
6877,anomaly
6878,anomaly
6879,normal
6880,normal
6881,normal
6882,normal
6883,normal
6884,anomaly
6885,normal
6886,anomaly
6887,anomaly
6888,anomaly
6889,anomaly
6890,normal
6891,normal
6892,normal
6893,normal
6894,normal
6895,anomaly
6896,normal
6897,normal
6898,normal
6899,anomaly
6900,anomaly
6901,normal
6902,normal
6903,normal
6904,normal
6905,anomaly
6906,anomaly
6907,anomaly
6908,normal
6909,normal
6910,normal
6911,normal
6912,normal
6913,anomaly
6914,anomaly
6915,normal
6916,normal
6917,normal
6918,normal
6919,anomaly
6920,normal
6921,anomaly
6922,normal
6923,anomaly
6924,normal
6925,anomaly
6926,normal
6927,normal
6928,anomaly
6929,anomaly
6930,normal
6931,anomaly
6932,anomaly
6933,normal
6934,normal
6935,normal
6936,normal
6937,normal
6938,normal
6939,normal
6940,anomaly
6941,anomaly
6942,normal
6943,normal
6944,anomaly
6945,normal
6946,anomaly
6947,anomaly
6948,normal
6949,anomaly
6950,normal
6951,normal
6952,anomaly
6953,normal
6954,normal
6955,normal
6956,normal
6957,normal
6958,anomaly
6959,anomaly
6960,normal
6961,normal
6962,normal
6963,anomaly
6964,normal
6965,normal
6966,normal
6967,normal
6968,anomaly
6969,anomaly
6970,normal
6971,normal
6972,anomaly
6973,anomaly
6974,anomaly
6975,normal
6976,normal
6977,normal
6978,normal
6979,anomaly
6980,normal
6981,normal
6982,anomaly
6983,anomaly
6984,normal
6985,normal
6986,normal
6987,anomaly
6988,normal
6989,normal
6990,anomaly
6991,anomaly
6992,anomaly
6993,normal
6994,anomaly
6995,normal
6996,normal
6997,normal
6998,anomaly
6999,normal
7000,anomaly
7001,normal
7002,anomaly
7003,anomaly
7004,anomaly
7005,normal
7006,normal
7007,anomaly
7008,anomaly
7009,normal
7010,anomaly
7011,anomaly
7012,normal
7013,anomaly
7014,anomaly
7015,normal
7016,normal
7017,normal
7018,normal
7019,normal
7020,anomaly
7021,normal
7022,anomaly
7023,normal
7024,normal
7025,anomaly
7026,anomaly
7027,normal
7028,anomaly
7029,normal
7030,anomaly
7031,normal
7032,anomaly
7033,anomaly
7034,normal
7035,anomaly
7036,anomaly
7037,anomaly
7038,anomaly
7039,anomaly
7040,anomaly
7041,normal
7042,anomaly
7043,anomaly
7044,anomaly
7045,anomaly
7046,normal
7047,normal
7048,anomaly
7049,normal
7050,normal
7051,normal
7052,normal
7053,normal
7054,anomaly
7055,normal
7056,normal
7057,anomaly
7058,anomaly
7059,anomaly
7060,anomaly
7061,anomaly
7062,anomaly
7063,anomaly
7064,anomaly
7065,anomaly
7066,anomaly
7067,anomaly
7068,anomaly
7069,anomaly
7070,normal
7071,anomaly
7072,anomaly
7073,normal
7074,normal
7075,normal
7076,normal
7077,normal
7078,normal
7079,anomaly
7080,normal
7081,normal
7082,anomaly
7083,anomaly
7084,anomaly
7085,anomaly
7086,anomaly
7087,anomaly
7088,normal
7089,normal
7090,anomaly
7091,normal
7092,anomaly
7093,anomaly
7094,normal
7095,normal
7096,anomaly
7097,anomaly
7098,normal
7099,normal
7100,anomaly
7101,normal
7102,normal
7103,anomaly
7104,normal
7105,anomaly
7106,normal
7107,anomaly
7108,anomaly
7109,normal
7110,anomaly
7111,normal
7112,anomaly
7113,anomaly
7114,anomaly
7115,anomaly
7116,anomaly
7117,normal
7118,normal
7119,anomaly
7120,anomaly
7121,normal
7122,anomaly
7123,normal
7124,anomaly
7125,normal
7126,normal
7127,anomaly
7128,anomaly
7129,anomaly
7130,anomaly
7131,normal
7132,anomaly
7133,anomaly
7134,anomaly
7135,normal
7136,normal
7137,normal
7138,anomaly
7139,anomaly
7140,normal
7141,normal
7142,anomaly
7143,normal
7144,normal
7145,anomaly
7146,anomaly
7147,normal
7148,normal
7149,anomaly
7150,normal
7151,normal
7152,anomaly
7153,normal
7154,anomaly
7155,anomaly
7156,anomaly
7157,normal
7158,anomaly
7159,normal
7160,normal
7161,normal
7162,normal
7163,anomaly
7164,anomaly
7165,anomaly
7166,anomaly
7167,anomaly
7168,normal
7169,normal
7170,anomaly
7171,normal
7172,anomaly
7173,normal
7174,anomaly
7175,anomaly
7176,normal
7177,anomaly
7178,anomaly
7179,normal
7180,anomaly
7181,anomaly
7182,anomaly
7183,anomaly
7184,normal
7185,normal
7186,anomaly
7187,normal
7188,anomaly
7189,normal
7190,anomaly
7191,normal
7192,anomaly
7193,normal
7194,normal
7195,normal
7196,anomaly
7197,normal
7198,anomaly
7199,anomaly
7200,anomaly
7201,normal
7202,anomaly
7203,anomaly
7204,normal
7205,normal
7206,anomaly
7207,anomaly
7208,anomaly
7209,normal
7210,anomaly
7211,normal
7212,anomaly
7213,normal
7214,normal
7215,anomaly
7216,normal
7217,anomaly
7218,anomaly
7219,normal
7220,normal
7221,anomaly
7222,anomaly
7223,normal
7224,normal
7225,anomaly
7226,normal
7227,normal
7228,normal
7229,normal
7230,normal
7231,anomaly
7232,normal
7233,anomaly
7234,anomaly
7235,anomaly
7236,anomaly
7237,normal
7238,anomaly
7239,normal
7240,anomaly
7241,anomaly
7242,normal
7243,normal
7244,normal
7245,normal
7246,normal
7247,normal
7248,normal
7249,normal
7250,anomaly
7251,anomaly
7252,normal
7253,normal
7254,anomaly
7255,anomaly
7256,normal
7257,normal
7258,anomaly
7259,anomaly
7260,anomaly
7261,normal
7262,anomaly
7263,normal
7264,normal
7265,anomaly
7266,anomaly
7267,anomaly
7268,anomaly
7269,normal
7270,normal
7271,normal
7272,normal
7273,anomaly
7274,normal
7275,anomaly
7276,anomaly
7277,anomaly
7278,normal
7279,anomaly
7280,normal
7281,normal
7282,normal
7283,anomaly
7284,normal
7285,normal
7286,anomaly
7287,normal
7288,normal
7289,anomaly
7290,normal
7291,anomaly
7292,anomaly
7293,normal
7294,normal
7295,normal
7296,anomaly
7297,anomaly
7298,normal
7299,normal
7300,normal
7301,anomaly
7302,anomaly
7303,normal
7304,normal
7305,normal
7306,anomaly
7307,anomaly
7308,anomaly
7309,normal
7310,anomaly
7311,anomaly
7312,normal
7313,anomaly
7314,normal
7315,normal
7316,anomaly
7317,normal
7318,anomaly
7319,normal
7320,normal
7321,normal
7322,normal
7323,anomaly
7324,anomaly
7325,anomaly
7326,normal
7327,anomaly
7328,normal
7329,normal
7330,normal
7331,anomaly
7332,normal
7333,normal
7334,normal
7335,normal
7336,normal
7337,normal
7338,normal
7339,anomaly
7340,normal
7341,normal
7342,normal
7343,anomaly
7344,anomaly
7345,normal
7346,normal
7347,anomaly
7348,normal
7349,normal
7350,anomaly
7351,anomaly
7352,normal
7353,normal
7354,anomaly
7355,normal
7356,anomaly
7357,anomaly
7358,normal
7359,anomaly
7360,anomaly
7361,anomaly
7362,anomaly
7363,normal
7364,normal
7365,normal
7366,normal
7367,anomaly
7368,normal
7369,normal
7370,anomaly
7371,anomaly
7372,normal
7373,normal
7374,anomaly
7375,normal
7376,normal
7377,normal
7378,anomaly
7379,anomaly
7380,normal
7381,normal
7382,normal
7383,anomaly
7384,normal
7385,anomaly
7386,normal
7387,normal
7388,normal
7389,anomaly
7390,normal
7391,normal
7392,normal
7393,anomaly
7394,anomaly
7395,normal
7396,normal
7397,anomaly
7398,anomaly
7399,anomaly
7400,normal
7401,normal
7402,normal
7403,normal
7404,anomaly
7405,normal
7406,normal
7407,normal
7408,anomaly
7409,normal
7410,anomaly
7411,normal
7412,normal
7413,anomaly
7414,anomaly
7415,normal
7416,normal
7417,normal
7418,normal
7419,anomaly
7420,anomaly
7421,anomaly
7422,normal
7423,normal
7424,normal
7425,normal
7426,normal
7427,anomaly
7428,normal
7429,normal
7430,normal
7431,normal
7432,normal
7433,anomaly
7434,anomaly
7435,normal
7436,normal
7437,normal
7438,normal
7439,normal
7440,anomaly
7441,normal
7442,anomaly
7443,normal
7444,normal
7445,normal
7446,anomaly
7447,anomaly
7448,normal
7449,normal
7450,normal
7451,anomaly
7452,normal
7453,normal
7454,normal
7455,normal
7456,anomaly
7457,anomaly
7458,anomaly
7459,normal
7460,normal
7461,normal
7462,normal
7463,normal
7464,normal
7465,anomaly
7466,anomaly
7467,normal
7468,anomaly
7469,normal
7470,anomaly
7471,anomaly
7472,anomaly
7473,normal
7474,anomaly
7475,normal
7476,anomaly
7477,normal
7478,normal
7479,anomaly
7480,anomaly
7481,anomaly
7482,normal
7483,normal
7484,normal
7485,normal
7486,normal
7487,normal
7488,anomaly
7489,anomaly
7490,anomaly
7491,anomaly
7492,normal
7493,normal
7494,normal
7495,normal
7496,normal
7497,anomaly
7498,normal
7499,anomaly
7500,normal
7501,anomaly
7502,normal
7503,anomaly
7504,anomaly
7505,normal
7506,anomaly
7507,anomaly
7508,anomaly
7509,normal
7510,anomaly
7511,anomaly
7512,normal
7513,anomaly
7514,normal
7515,normal
7516,normal
7517,normal
7518,normal
7519,anomaly
7520,anomaly
7521,normal
7522,normal
7523,anomaly
7524,normal
7525,anomaly
7526,normal
7527,normal
7528,anomaly
7529,normal
7530,normal
7531,normal
7532,normal
7533,normal
7534,anomaly
7535,normal
7536,normal
7537,anomaly
7538,anomaly
7539,anomaly
7540,normal
7541,anomaly
7542,normal
7543,normal
7544,anomaly
7545,anomaly
7546,normal
7547,anomaly
7548,normal
7549,normal
7550,normal
7551,anomaly
7552,normal
7553,anomaly
7554,normal
7555,normal
7556,anomaly
7557,normal
7558,normal
7559,normal
7560,anomaly
7561,normal
7562,anomaly
7563,normal
7564,normal
7565,anomaly
7566,normal
7567,anomaly
7568,anomaly
7569,normal
7570,normal
7571,anomaly
7572,normal
7573,normal
7574,anomaly
7575,anomaly
7576,anomaly
7577,normal
7578,anomaly
7579,anomaly
7580,anomaly
7581,normal
7582,normal
7583,anomaly
7584,anomaly
7585,anomaly
7586,normal
7587,anomaly
7588,anomaly
7589,anomaly
7590,normal
7591,normal
7592,normal
7593,anomaly
7594,anomaly
7595,normal
7596,anomaly
7597,anomaly
7598,anomaly
7599,normal
7600,normal
7601,normal
7602,anomaly
7603,normal
7604,normal
7605,anomaly
7606,anomaly
7607,normal
7608,normal
7609,normal
7610,normal
7611,normal
7612,normal
7613,anomaly
7614,normal
7615,normal
7616,anomaly
7617,normal
7618,normal
7619,normal
7620,anomaly
7621,normal
7622,anomaly
7623,anomaly
7624,normal
7625,normal
7626,anomaly
7627,anomaly
7628,normal
7629,normal
7630,normal
7631,normal
7632,anomaly
7633,normal
7634,anomaly
7635,anomaly
7636,normal
7637,normal
7638,normal
7639,normal
7640,normal
7641,anomaly
7642,normal
7643,anomaly
7644,normal
7645,anomaly
7646,normal
7647,normal
7648,normal
7649,anomaly
7650,normal
7651,anomaly
7652,anomaly
7653,normal
7654,anomaly
7655,anomaly
7656,normal
7657,anomaly
7658,anomaly
7659,normal
7660,normal
7661,normal
7662,anomaly
7663,anomaly
7664,normal
7665,normal
7666,normal
7667,anomaly
7668,normal
7669,normal
7670,normal
7671,anomaly
7672,normal
7673,normal
7674,anomaly
7675,anomaly
7676,anomaly
7677,normal
7678,anomaly
7679,normal
7680,normal
7681,normal
7682,anomaly
7683,anomaly
7684,anomaly
7685,normal
7686,normal
7687,anomaly
7688,normal
7689,normal
7690,normal
7691,normal
7692,normal
7693,anomaly
7694,anomaly
7695,anomaly
7696,anomaly
7697,anomaly
7698,anomaly
7699,normal
7700,normal
7701,normal
7702,normal
7703,anomaly
7704,normal
7705,anomaly
7706,normal
7707,anomaly
7708,anomaly
7709,anomaly
7710,normal
7711,anomaly
7712,anomaly
7713,anomaly
7714,normal
7715,normal
7716,anomaly
7717,anomaly
7718,normal
7719,normal
7720,anomaly
7721,normal
7722,anomaly
7723,normal
7724,anomaly
7725,normal
7726,anomaly
7727,anomaly
7728,normal
7729,anomaly
7730,normal
7731,anomaly
7732,normal
7733,anomaly
7734,anomaly
7735,anomaly
7736,normal
7737,anomaly
7738,anomaly
7739,anomaly
7740,anomaly
7741,normal
7742,anomaly
7743,normal
7744,normal
7745,normal
7746,normal
7747,anomaly
7748,anomaly
7749,anomaly
7750,anomaly
7751,normal
7752,anomaly
7753,normal
7754,anomaly
7755,normal
7756,normal
7757,anomaly
7758,normal
7759,normal
7760,anomaly
7761,normal
7762,normal
7763,anomaly
7764,normal
7765,anomaly
7766,normal
7767,normal
7768,normal
7769,anomaly
7770,normal
7771,anomaly
7772,anomaly
7773,normal
7774,anomaly
7775,anomaly
7776,normal
7777,anomaly
7778,anomaly
7779,anomaly
7780,normal
7781,anomaly
7782,normal
7783,normal
7784,normal
7785,anomaly
7786,anomaly
7787,anomaly
7788,anomaly
7789,normal
7790,normal
7791,normal
7792,normal
7793,anomaly
7794,normal
7795,anomaly
7796,normal
7797,normal
7798,anomaly
7799,normal
7800,normal
7801,anomaly
7802,normal
7803,anomaly
7804,anomaly
7805,anomaly
7806,normal
7807,anomaly
7808,normal
7809,anomaly
7810,anomaly
7811,normal
7812,normal
7813,normal
7814,normal
7815,normal
7816,normal
7817,anomaly
7818,normal
7819,anomaly
7820,anomaly
7821,normal
7822,anomaly
7823,normal
7824,normal
7825,normal
7826,normal
7827,normal
7828,normal
7829,normal
7830,normal
7831,anomaly
7832,anomaly
7833,anomaly
7834,normal
7835,normal
7836,normal
7837,anomaly
7838,anomaly
7839,anomaly
7840,anomaly
7841,normal
7842,normal
7843,normal
7844,anomaly
7845,normal
7846,normal
7847,normal
7848,anomaly
7849,normal
7850,normal
7851,anomaly
7852,normal
7853,normal
7854,anomaly
7855,anomaly
7856,anomaly
7857,anomaly
7858,normal
7859,anomaly
7860,anomaly
7861,normal
7862,normal
7863,anomaly
7864,anomaly
7865,anomaly
7866,normal
7867,normal
7868,normal
7869,anomaly
7870,normal
7871,normal
7872,anomaly
7873,normal
7874,normal
7875,anomaly
7876,anomaly
7877,normal
7878,normal
7879,anomaly
7880,normal
7881,normal
7882,normal
7883,normal
7884,anomaly
7885,anomaly
7886,anomaly
7887,normal
7888,normal
7889,anomaly
7890,anomaly
7891,anomaly
7892,normal
7893,anomaly
7894,normal
7895,normal
7896,normal
7897,normal
7898,anomaly
7899,normal
7900,anomaly
7901,normal
7902,normal
7903,anomaly
7904,normal
7905,normal
7906,normal
7907,normal
7908,anomaly
7909,normal
7910,anomaly
7911,normal
7912,normal
7913,normal
7914,normal
7915,anomaly
7916,normal
7917,anomaly
7918,normal
7919,normal
7920,anomaly
7921,anomaly
7922,normal
7923,anomaly
7924,anomaly
7925,anomaly
7926,normal
7927,anomaly
7928,anomaly
7929,anomaly
7930,normal
7931,anomaly
7932,normal
7933,anomaly
7934,normal
7935,normal
7936,anomaly
7937,anomaly
7938,anomaly
7939,normal
7940,normal
7941,anomaly
7942,normal
7943,normal
7944,normal
7945,anomaly
7946,anomaly
7947,anomaly
7948,normal
7949,anomaly
7950,anomaly
7951,normal
7952,normal
7953,normal
7954,normal
7955,anomaly
7956,anomaly
7957,anomaly
7958,anomaly
7959,anomaly
7960,normal
7961,normal
7962,anomaly
7963,normal
7964,normal
7965,anomaly
7966,anomaly
7967,normal
7968,anomaly
7969,normal
7970,normal
7971,normal
7972,anomaly
7973,normal
7974,normal
7975,normal
7976,normal
7977,anomaly
7978,normal
7979,anomaly
7980,normal
7981,anomaly
7982,normal
7983,normal
7984,anomaly
7985,normal
7986,normal
7987,anomaly
7988,normal
7989,anomaly
7990,anomaly
7991,normal
7992,normal
7993,anomaly
7994,normal
7995,anomaly
7996,normal
7997,anomaly
7998,anomaly
7999,normal
8000,normal
8001,normal
8002,normal
8003,normal
8004,normal
8005,normal
8006,anomaly
8007,normal
8008,normal
8009,normal
8010,normal
8011,normal
8012,anomaly
8013,normal
8014,anomaly
8015,anomaly
8016,anomaly
8017,anomaly
8018,normal
8019,normal
8020,anomaly
8021,normal
8022,anomaly
8023,normal
8024,anomaly
8025,anomaly
8026,normal
8027,anomaly
8028,normal
8029,normal
8030,normal
8031,anomaly
8032,anomaly
8033,anomaly
8034,anomaly
8035,normal
8036,anomaly
8037,anomaly
8038,normal
8039,normal
8040,anomaly
8041,anomaly
8042,normal
8043,anomaly
8044,normal
8045,anomaly
8046,normal
8047,anomaly
8048,normal
8049,anomaly
8050,anomaly
8051,anomaly
8052,anomaly
8053,anomaly
8054,normal
8055,normal
8056,normal
8057,anomaly
8058,normal
8059,anomaly
8060,normal
8061,normal
8062,normal
8063,normal
8064,normal
8065,normal
8066,normal
8067,normal
8068,normal
8069,anomaly
8070,normal
8071,anomaly
8072,anomaly
8073,normal
8074,anomaly
8075,normal
8076,anomaly
8077,normal
8078,anomaly
8079,anomaly
8080,normal
8081,normal
8082,normal
8083,normal
8084,normal
8085,anomaly
8086,normal
8087,anomaly
8088,anomaly
8089,normal
8090,normal
8091,anomaly
8092,anomaly
8093,normal
8094,anomaly
8095,normal
8096,normal
8097,normal
8098,normal
8099,normal
8100,normal
8101,normal
8102,anomaly
8103,anomaly
8104,anomaly
8105,anomaly
8106,normal
8107,anomaly
8108,normal
8109,anomaly
8110,normal
8111,normal
8112,normal
8113,normal
8114,normal
8115,normal
8116,normal
8117,anomaly
8118,anomaly
8119,anomaly
8120,normal
8121,anomaly
8122,anomaly
8123,anomaly
8124,anomaly
8125,anomaly
8126,anomaly
8127,anomaly
8128,anomaly
8129,anomaly
8130,anomaly
8131,anomaly
8132,anomaly
8133,anomaly
8134,normal
8135,normal
8136,anomaly
8137,anomaly
8138,anomaly
8139,normal
8140,anomaly
8141,anomaly
8142,anomaly
8143,anomaly
8144,anomaly
8145,normal
8146,normal
8147,anomaly
8148,normal
8149,anomaly
8150,anomaly
8151,anomaly
8152,normal
8153,anomaly
8154,normal
8155,normal
8156,normal
8157,anomaly
8158,normal
8159,anomaly
8160,normal
8161,normal
8162,normal
8163,normal
8164,normal
8165,anomaly
8166,normal
8167,anomaly
8168,normal
8169,normal
8170,anomaly
8171,normal
8172,normal
8173,anomaly
8174,normal
8175,anomaly
8176,anomaly
8177,anomaly
8178,normal
8179,anomaly
8180,anomaly
8181,anomaly
8182,anomaly
8183,anomaly
8184,normal
8185,anomaly
8186,anomaly
8187,anomaly
8188,anomaly
8189,anomaly
8190,normal
8191,normal
8192,anomaly
8193,normal
8194,normal
8195,normal
8196,anomaly
8197,normal
8198,normal
8199,normal
8200,anomaly
8201,anomaly
8202,normal
8203,normal
8204,anomaly
8205,normal
8206,normal
8207,normal
8208,normal
8209,normal
8210,anomaly
8211,anomaly
8212,normal
8213,normal
8214,anomaly
8215,normal
8216,normal
8217,normal
8218,anomaly
8219,normal
8220,anomaly
8221,normal
8222,normal
8223,anomaly
8224,normal
8225,normal
8226,anomaly
8227,anomaly
8228,normal
8229,normal
8230,anomaly
8231,anomaly
8232,normal
8233,anomaly
8234,anomaly
8235,normal
8236,anomaly
8237,anomaly
8238,anomaly
8239,anomaly
8240,normal
8241,normal
8242,normal
8243,normal
8244,anomaly
8245,normal
8246,normal
8247,normal
8248,anomaly
8249,anomaly
8250,normal
8251,normal
