,duration,src_bytes,dst_bytes,count,srv_count,protocol_type,attack_type
14539,0,190,2165,1,1,tcp,normal
14540,0,301,480,19,19,tcp,normal
14541,0,238,1414,2,6,tcp,normal
14542,0,0,0,85,8,tcp,neptune
14543,0,226,2904,33,33,tcp,normal
14544,0,0,0,247,6,tcp,neptune
14545,0,314,1256,5,16,tcp,normal
14546,0,28,0,50,50,udp,teardrop
14547,0,0,0,122,22,tcp,neptune
14548,0,1250,325,2,2,tcp,normal
14549,0,225,3653,20,27,tcp,normal
14550,0,5929,0,13,13,tcp,normal
14551,0,0,0,1,1,tcp,nmap
14552,0,1800,334,1,1,tcp,normal
14553,0,54540,8314,4,5,tcp,back
14554,0,0,0,280,3,tcp,neptune
14555,0,0,0,4,1,tcp,neptune
14556,0,34,34,4,8,udp,normal
14557,0,222,1273,4,4,tcp,normal
14558,0,0,0,257,7,tcp,neptune
14559,0,0,0,34,7,tcp,neptune
14560,1,1246,2449,1,1,tcp,warezclient
14561,0,0,0,283,18,tcp,neptune
14562,0,289,1080,3,3,tcp,normal
14563,0,0,0,247,1,tcp,neptune
14564,0,215,0,1,1,udp,nmap
14565,0,325,616,21,21,tcp,normal
14566,0,325,17703,8,26,tcp,normal
14567,0,323,3198,76,82,tcp,normal
14568,0,215,0,1,1,udp,nmap
14569,0,501760,0,2,2,tcp,normal
14570,0,312,1293,9,9,tcp,normal
14571,0,0,0,70,5,tcp,neptune
14572,0,8,0,1,45,icmp,ipsweep
14573,0,221,397,3,3,tcp,normal
14574,0,0,0,1,1,tcp,normal
14575,0,0,0,1,3,tcp,normal
14576,0,2273,335,1,1,tcp,normal
14577,0,387,1601,10,10,tcp,normal
14578,0,8,0,1,11,icmp,ipsweep
14579,0,186,1263,2,3,tcp,normal
14580,0,211,362,19,20,tcp,normal
14581,0,8,0,1,1,icmp,ipsweep
14582,0,0,0,266,8,tcp,neptune
14583,0,209,2071,6,7,tcp,normal
14584,0,0,0,150,25,tcp,neptune
14585,0,0,0,205,18,tcp,neptune
14586,0,44,70,163,163,udp,normal
14587,0,0,0,274,8,tcp,neptune
14588,0,42,72,154,154,udp,normal
14589,0,520,0,452,452,icmp,smurf
14590,0,4539,0,20,20,tcp,normal
14591,0,0,0,258,18,tcp,neptune
14592,0,313,930,23,23,tcp,normal
14593,0,279,294,3,29,tcp,normal
14594,0,232,2224,16,16,tcp,normal
14595,0,0,0,15,6,tcp,neptune
14596,0,333,342,2,33,tcp,normal
14597,0,0,0,131,2,tcp,neptune
14598,0,315,6428,2,2,tcp,normal
14599,0,272,2042,2,2,tcp,normal
14600,0,0,0,3,3,tcp,normal
14601,0,0,0,218,12,tcp,neptune
14602,0,198,2168,5,12,tcp,normal
14603,0,215,1613,3,32,tcp,normal
14604,0,0,0,257,20,tcp,neptune
14605,0,0,0,296,25,tcp,neptune
14606,0,0,0,215,17,tcp,neptune
14607,0,211,1209,12,12,tcp,normal
14608,0,253,849,3,3,tcp,normal
14609,0,0,0,1,2,tcp,normal
14610,8,2450,332,1,1,tcp,normal
14611,0,641,0,2,2,tcp,normal
14612,0,0,0,116,3,tcp,neptune
14613,28,1477,4152,2,2,tcp,normal
14614,0,0,0,222,11,tcp,neptune
14615,0,0,0,130,15,tcp,neptune
14616,0,211,3369,17,17,tcp,normal
14617,0,0,0,280,16,tcp,neptune
14618,0,205,2486,17,17,tcp,normal
14619,0,0,0,51,10,tcp,neptune
14620,0,46,113,27,27,udp,normal
14621,0,0,0,230,5,tcp,neptune
14622,0,182,0,5,4,icmp,normal
14623,0,225,693,16,16,tcp,normal
14624,0,0,0,124,1,tcp,satan
14625,0,200,1021,1,2,tcp,normal
14626,0,105,145,7,1,udp,normal
14627,0,0,0,237,10,tcp,neptune
14628,0,0,0,74,19,tcp,neptune
14629,0,30,0,2,2,icmp,normal
14630,0,45,135,82,161,udp,normal
14631,0,0,0,258,3,tcp,neptune
14632,0,0,0,282,18,tcp,neptune
14633,0,227,1735,2,10,tcp,normal
14634,0,0,0,1,2,tcp,normal
14635,0,344,201,5,11,tcp,normal
14636,0,147,0,5,1,udp,normal
14637,0,0,0,109,3,tcp,neptune
14638,0,208,280,10,25,tcp,normal
14639,0,45,81,125,125,udp,normal
14640,0,0,0,4,2,tcp,neptune
14641,0,337,3360,4,4,tcp,normal
14642,0,268,681,6,6,tcp,normal
14643,0,18,0,1,1,icmp,ipsweep
14644,0,0,0,210,6,tcp,neptune
14645,0,288,337,21,21,tcp,normal
14646,0,230,21240,2,6,tcp,normal
14647,0,45,130,237,314,udp,normal
14648,0,0,0,42,3,tcp,neptune
14649,0,28,0,54,54,udp,teardrop
14650,0,0,0,266,14,tcp,neptune
14651,0,0,0,107,5,tcp,neptune
14652,0,72,42,120,120,udp,normal
14653,0,45,141,323,323,udp,normal
14654,0,0,0,149,25,tcp,neptune
14655,0,0,0,268,5,tcp,neptune
14656,0,346,1185,10,17,tcp,normal
14657,0,0,0,204,2,tcp,neptune
14658,0,326,2659,18,19,tcp,normal
14659,0,0,0,1,1,tcp,normal
14660,0,0,0,104,2,tcp,neptune
14661,0,0,0,293,17,tcp,neptune
14662,0,156,11431,1,1,tcp,normal
14663,0,0,0,2,1,tcp,portsweep
14664,0,326,10755,2,2,tcp,normal
14665,0,0,0,125,18,tcp,neptune
14666,0,0,0,300,16,tcp,neptune
14667,28,44,44,3,4,udp,normal
14668,0,0,0,125,13,tcp,neptune
14669,0,177,14571,2,6,tcp,normal
14670,0,0,0,260,18,tcp,neptune
14671,0,8,0,2,33,icmp,nmap
14672,0,36,101,1,1,udp,normal
14673,0,225,668,33,49,tcp,normal
14674,0,105,147,10,2,udp,normal
14675,0,343,1232,7,17,tcp,normal
14676,7247,147,105,3,1,udp,normal
14677,0,520,0,214,214,icmp,smurf
14678,0,17,17,1,3,udp,normal
14679,0,0,0,238,4,tcp,neptune
14680,2,1099,328,1,3,tcp,normal
14681,0,0,0,228,20,tcp,neptune
14682,0,0,0,274,8,tcp,neptune
14683,0,0,0,26,6,tcp,neptune
14684,0,0,0,234,2,tcp,neptune
14685,0,0,0,60,5,tcp,neptune
14686,0,0,0,232,3,tcp,neptune
14687,0,313,9458,1,2,tcp,normal
14688,0,46,46,44,124,udp,normal
14689,0,185,25618,1,1,tcp,normal
14690,28,911,2720,1,2,tcp,normal
14691,0,245,0,2,1,tcp,normal
14692,0,0,0,283,12,tcp,neptune
14693,0,305,1546,8,17,tcp,normal
14694,11,104,1413,1,1,tcp,normal
14695,33,938,2720,1,1,tcp,normal
14696,0,30,0,2,1,icmp,normal
14697,0,0,0,6,6,tcp,neptune
14698,0,0,0,229,4,tcp,neptune
14699,0,200,280,11,11,tcp,normal
14700,3,0,0,255,1,tcp,satan
14701,0,0,0,122,19,tcp,neptune
14702,46,889,558164,1,1,tcp,normal
14703,0,105,145,1,1,udp,normal
14704,0,0,0,180,3,tcp,neptune
14705,0,0,0,54,1,tcp,neptune
14706,0,520,0,434,434,icmp,smurf
14707,0,0,0,247,19,tcp,neptune
14708,0,0,0,1,4,tcp,normal
14709,0,36,0,10,12,udp,normal
14710,0,0,0,293,24,tcp,neptune
14711,1,258,646195,1,1,tcp,normal
14712,0,42,42,5,9,udp,normal
14713,0,227,2510,6,8,tcp,normal
14714,0,1546,336,2,3,tcp,normal
14715,0,0,0,22,3,tcp,neptune
14716,0,175337,0,1,1,tcp,normal
14717,0,296,18046,9,9,tcp,normal
14718,0,0,0,1,3,tcp,normal
14719,0,0,0,8,4,tcp,neptune
14720,0,45,132,99,179,udp,normal
14721,0,501760,0,2,2,tcp,normal
14722,0,212,4405,2,2,tcp,normal
14723,0,315,181,13,13,tcp,normal
14724,0,187,30606,1,2,tcp,normal
14725,0,46,46,111,111,udp,normal
14726,0,295,2056,14,14,tcp,normal
14727,0,229,15915,4,25,tcp,normal
14728,0,347,255,21,21,tcp,normal
14729,0,145,0,3,1,udp,normal
14730,0,0,0,262,8,tcp,neptune
14731,0,1376,0,17,17,tcp,normal
14732,0,45,131,70,150,udp,normal
14733,0,0,0,205,3,tcp,neptune
14734,0,285,1757,22,27,tcp,normal
14735,0,1,0,5,5,udp,satan
14736,0,0,0,201,18,tcp,neptune
14737,0,1055,331,1,2,tcp,normal
14738,0,0,0,275,9,tcp,neptune
14739,0,199,770,24,24,tcp,normal
14740,0,307,1380,4,4,tcp,normal
14741,0,0,0,128,12,tcp,neptune
14742,0,0,0,275,17,tcp,neptune
14743,0,8,0,1,50,icmp,nmap
14744,0,309,475,9,9,tcp,normal
14745,0,0,0,227,11,tcp,neptune
14746,0,227,3898,4,14,tcp,normal
14747,0,394,5643,3,3,tcp,normal
14748,0,0,0,218,17,tcp,neptune
14749,0,305,2698,3,5,tcp,normal
14750,25420,0,0,1,1,tcp,portsweep
14751,0,233,891,7,19,tcp,normal
14752,0,343,11202,3,18,tcp,normal
14753,0,0,0,148,19,tcp,neptune
14754,0,1745,444,1,3,tcp,normal
14755,0,43,43,200,200,udp,normal
14756,0,8,0,1,28,icmp,ipsweep
14757,0,0,0,94,5,tcp,neptune
14758,0,0,0,78,18,tcp,neptune
14759,3,204921,380,1,1,tcp,normal
14760,0,155,13543,1,24,tcp,normal
14761,0,0,0,143,15,tcp,neptune
14762,0,0,0,1,1,tcp,portsweep
14763,0,0,0,205,3,tcp,neptune
14764,0,239,422,5,5,tcp,normal
14765,0,0,0,109,16,tcp,neptune
14766,0,44,70,169,169,udp,normal
14767,0,0,0,22,5,tcp,neptune
14768,0,105,147,8,2,udp,normal
14769,0,242,1408,12,12,tcp,normal
14770,0,147,0,7,1,udp,normal
14771,0,1032,0,511,511,icmp,smurf
14772,0,105,147,10,1,udp,normal
14773,0,0,0,201,6,tcp,neptune
14774,0,171,409,4,4,tcp,normal
14775,0,0,0,132,6,tcp,neptune
14776,0,0,0,206,17,tcp,neptune
14777,0,5336,0,11,11,tcp,normal
14778,0,42,108,1,2,udp,normal
14779,0,7233,0,8,8,tcp,normal
14780,0,0,0,1,1,tcp,ipsweep
14781,0,220,1109,11,12,tcp,normal
14782,0,343,2445,6,6,tcp,normal
14783,0,312,462,5,5,tcp,normal
14784,0,7,363,1,1,tcp,normal
14785,0,226,1933,3,3,tcp,normal
14786,0,44,77,130,130,udp,normal
14787,0,0,0,106,6,tcp,neptune
14788,0,0,0,237,6,tcp,neptune
14789,0,0,0,252,15,tcp,neptune
14790,0,0,0,215,2,tcp,neptune
14791,1,0,0,1,1,tcp,portsweep
14792,0,0,0,227,12,tcp,neptune
14793,0,0,0,288,16,tcp,neptune
14794,0,0,0,282,11,tcp,neptune
14795,0,224,1783,12,14,tcp,normal
14796,0,1419,397,1,1,tcp,normal
14797,0,7,138,1,1,tcp,normal
14798,0,44,129,67,147,udp,normal
14799,0,292,3543,7,7,tcp,normal
14800,0,241,13224,7,7,tcp,normal
14801,0,516,4,188,188,udp,normal
14802,0,326,5202,6,6,tcp,normal
14803,0,1407,327,1,1,tcp,normal
14804,0,8,0,1,47,icmp,ipsweep
14805,0,0,0,113,4,tcp,neptune
14806,0,0,0,104,7,tcp,neptune
14807,0,207,1524,12,12,tcp,normal
14808,0,0,0,200,20,tcp,neptune
14809,0,0,0,211,16,tcp,neptune
14810,28,44,44,4,7,udp,normal
14811,0,0,0,103,3,tcp,neptune
14812,0,374,3796,24,24,tcp,normal
14813,0,215,292,7,7,tcp,normal
14814,0,287,7384,33,38,tcp,normal
14815,0,45,138,56,271,udp,normal
14816,0,320,238,6,7,tcp,normal
14817,0,105,147,9,2,udp,normal
14818,0,0,0,99,2,tcp,neptune
14819,7976,146,105,1,1,udp,normal
14820,0,206,1286,4,46,tcp,normal
14821,0,1010,0,2,2,tcp,normal
14822,0,8,0,1,48,icmp,ipsweep
14823,0,0,0,228,7,tcp,neptune
14824,0,0,0,257,5,tcp,neptune
14825,0,0,0,239,7,tcp,neptune
14826,0,0,0,255,8,tcp,neptune
14827,0,182,25961,1,1,tcp,normal
14828,0,1032,0,511,511,icmp,smurf
14829,0,0,0,239,5,tcp,neptune
14830,0,0,0,174,8,tcp,neptune
14831,1,988,334,1,2,tcp,normal
14832,0,315,462,22,33,tcp,normal
14833,0,315,677,6,12,tcp,normal
14834,0,289,17733,27,27,tcp,normal
14835,0,0,0,4,1,tcp,neptune
14836,0,240,4359,4,4,tcp,normal
14837,0,221,7637,26,26,tcp,normal
14838,4,1272,326,1,1,tcp,normal
14839,0,298,2507,4,4,tcp,normal
14840,0,0,0,42,13,tcp,neptune
14841,0,200,177,7,10,tcp,normal
14842,0,0,0,286,4,tcp,neptune
14843,0,42,42,3,9,udp,normal
14844,0,2225,338,1,1,tcp,normal
14845,0,254,1347,8,9,tcp,normal
14846,0,0,0,259,6,tcp,neptune
14847,0,209,1296,4,6,tcp,normal
14848,0,233,1388,2,3,tcp,normal
14849,0,162,3656,1,1,tcp,normal
14850,0,45,78,126,126,udp,normal
14851,0,0,0,112,11,tcp,neptune
14852,0,0,0,276,16,tcp,neptune
14853,0,0,0,278,18,tcp,neptune
14854,0,0,0,121,17,tcp,neptune
14855,0,0,0,143,11,tcp,neptune
14856,0,45,45,203,203,udp,normal
14857,0,0,0,93,12,tcp,neptune
14858,0,0,0,104,4,tcp,neptune
14859,0,263,8020,2,27,tcp,normal
14860,0,308,1412,4,4,tcp,normal
14861,0,0,0,101,1,tcp,neptune
14862,0,8,0,1,21,icmp,ipsweep
14863,0,0,0,147,18,tcp,neptune
14864,0,45,45,6,15,udp,normal
14865,66,267,548,1,2,tcp,normal
14866,0,0,0,131,20,tcp,neptune
14867,4,0,0,124,2,tcp,portsweep
14868,0,0,0,238,6,tcp,neptune
14869,0,0,0,250,13,tcp,neptune
14870,0,43,129,129,209,udp,normal
14871,0,0,0,224,15,tcp,neptune
14872,0,2101,323,1,1,tcp,normal
14873,0,12286,0,3,4,tcp,normal
14874,0,330,5817,28,31,tcp,normal
14875,918,10468,334048,1,1,tcp,normal
14876,0,346,504,5,15,tcp,normal
14877,78,303,185,5,25,tcp,normal
14878,0,0,0,286,20,tcp,neptune
14879,0,0,0,59,8,tcp,neptune
14880,0,1288,388,1,1,tcp,normal
14881,0,0,0,31,12,tcp,neptune
14882,0,8,0,1,7,icmp,nmap
14883,0,345,884,8,17,tcp,normal
14884,0,0,0,148,18,tcp,neptune
14885,1609,145,105,1,1,udp,normal
14886,0,0,0,288,15,tcp,neptune
14887,4,140,2169,1,1,tcp,normal
14888,0,0,0,151,4,tcp,neptune
14889,0,0,0,77,10,tcp,neptune
14890,0,1,0,45,20,udp,satan
14891,0,0,0,2,1,tcp,portsweep
14892,0,44,132,236,313,udp,normal
14893,0,0,0,243,19,tcp,neptune
14894,0,0,0,2,2,tcp,normal
14895,0,317,656,13,13,tcp,normal
14896,0,161,760,2,2,tcp,normal
14897,0,350,1894,18,48,tcp,normal
14898,0,9,593,1,1,tcp,normal
14899,0,0,0,102,18,tcp,neptune
14900,0,1032,0,510,510,icmp,smurf
14901,0,1,0,54,27,udp,satan
14902,0,0,0,1,1,tcp,normal
14903,0,193,1069,2,2,tcp,normal
14904,12417,866,148111,1,1,tcp,normal
14905,0,0,0,26,5,tcp,neptune
14906,0,1,0,10,10,udp,satan
14907,0,8,0,1,31,icmp,nmap
14908,0,0,0,154,20,tcp,neptune
14909,0,0,0,275,11,tcp,neptune
14910,0,44,130,1,1,udp,normal
14911,0,44,44,164,164,udp,normal
14912,0,48,48,1,1,udp,normal
14913,0,1173,330,1,1,tcp,normal
14914,1,0,0,147,2,tcp,portsweep
14915,0,236,327,3,13,tcp,normal
14916,0,520,0,482,482,icmp,smurf
14917,0,18,0,1,1,icmp,ipsweep
14918,0,0,0,210,23,tcp,neptune
14919,0,1223,2451,1,1,tcp,warezclient
14920,0,0,0,126,5,tcp,neptune
14921,0,2881,0,5,5,tcp,normal
14922,0,0,0,275,14,tcp,neptune
14923,0,381,693,19,20,tcp,normal
14924,0,172,2760,3,3,tcp,normal
14925,0,209,5260,16,16,tcp,normal
14926,0,0,0,1,1,tcp,ipsweep
14927,0,299,2239,6,7,tcp,normal
14928,0,43,74,132,132,udp,normal
14929,0,0,0,246,16,tcp,neptune
14930,0,213,2369,14,14,tcp,normal
14931,0,0,0,133,4,tcp,neptune
14932,3,802,331,1,1,tcp,normal
14933,0,354,2085,7,10,tcp,normal
14934,0,300,349,16,19,tcp,normal
14935,0,6,358,1,1,tcp,normal
14936,0,236,1902,6,6,tcp,normal
14937,0,44,72,66,146,udp,normal
14938,0,0,0,245,10,tcp,neptune
14939,0,0,0,266,2,tcp,neptune
14940,0,113,0,34,33,udp,normal
14941,0,0,0,215,5,tcp,neptune
14942,9838,147,105,1,1,udp,normal
14943,0,329,2126,5,5,tcp,normal
14944,0,44,69,194,194,udp,normal
14945,0,296,1182,9,9,tcp,normal
14946,0,359,2282,4,4,tcp,normal
14947,0,0,0,254,3,tcp,neptune
14948,0,314,4046,47,47,tcp,normal
14949,0,105,0,2,2,udp,normal
14950,0,9311,0,8,8,tcp,normal
14951,0,323,1651,2,17,tcp,normal
14952,0,0,0,1,1,tcp,normal
14953,0,208,103,3,4,tcp,normal
14954,0,0,0,90,9,tcp,neptune
14955,0,1103,365,1,1,tcp,normal
14956,0,78,0,12,1,icmp,normal
14957,0,44,110,75,153,udp,normal
14958,0,18,0,1,1,icmp,ipsweep
14959,0,203,277,13,13,tcp,normal
14960,0,0,0,128,1,tcp,neptune
14961,0,347,298,12,33,tcp,normal
14962,0,59,0,22,1,tcp,normal
14963,0,0,0,259,8,tcp,neptune
14964,0,313,25429,8,8,tcp,normal
14965,42658,1,0,2,2,tcp,portsweep
14966,0,0,0,81,2,tcp,neptune
14967,0,0,0,41,17,tcp,neptune
14968,0,0,0,282,18,tcp,neptune
14969,0,0,0,129,1,tcp,neptune
14970,0,30,0,1,1,icmp,normal
14971,0,0,0,110,10,tcp,neptune
14972,0,44,130,151,151,udp,normal
14973,0,0,0,121,3,tcp,neptune
14974,0,0,0,194,15,tcp,neptune
14975,0,45,133,64,144,udp,normal
14976,0,0,0,201,13,tcp,neptune
14977,0,0,0,138,20,tcp,neptune
14978,0,1480,0,2,4,icmp,pod
14979,0,0,0,408,1,tcp,satan
14980,0,0,0,237,19,tcp,neptune
14981,1,3080,498,1,1,tcp,normal
14982,0,291,3985,8,8,tcp,normal
14983,0,0,0,289,16,tcp,neptune
14984,0,297,9317,2,32,tcp,normal
14985,0,210,1978,34,35,tcp,normal
14986,0,0,0,108,8,tcp,neptune
14987,0,312,382,24,24,tcp,normal
14988,0,520,0,457,457,icmp,smurf
14989,0,11,0,2,2,tcp,normal
14990,4,54540,8314,4,4,tcp,back
14991,0,0,0,142,12,tcp,neptune
14992,192,146,105,1,1,udp,normal
14993,0,0,0,254,4,tcp,neptune
14994,0,254,1628,7,7,tcp,normal
14995,0,0,0,295,16,tcp,neptune
14996,0,291,594,6,15,tcp,normal
14997,0,0,0,1,1,tcp,normal
14998,0,0,0,510,1,tcp,satan
14999,0,0,0,240,18,tcp,neptune
15000,0,215,871,6,6,tcp,normal
15001,0,8,0,1,40,icmp,nmap
15002,0,147,4843,4,4,tcp,normal
15003,0,218,1078,9,10,tcp,normal
15004,0,0,0,9,5,tcp,neptune
15005,0,0,0,232,3,tcp,neptune
15006,0,231,15618,7,24,tcp,normal
15007,0,0,0,249,25,tcp,neptune
15008,0,0,0,51,12,tcp,neptune
15009,0,0,0,265,12,tcp,neptune
15010,0,0,0,132,17,tcp,neptune
15011,0,147,0,3,1,udp,normal
15012,0,0,0,172,7,tcp,neptune
15013,0,0,0,139,3,tcp,neptune
15014,0,250,2647,7,7,tcp,normal
15015,0,30,0,2,1,icmp,normal
15016,0,49640,0,2,2,tcp,back
15017,0,0,0,1,1,tcp,ipsweep
15018,0,215,2698,27,54,tcp,normal
15019,0,279,13574,2,2,tcp,normal
15020,0,242,8723,1,1,tcp,normal
15021,0,5891,0,17,31,tcp,normal
15022,0,304,313,4,26,tcp,normal
15023,0,46,138,316,316,udp,normal
15024,0,172,0,12,12,tcp,normal
15025,0,0,0,102,2,tcp,neptune
15026,0,0,0,1,2,tcp,normal
15027,0,188,5556,2,2,tcp,normal
15028,0,236,3222,7,7,tcp,normal
15029,0,105,146,1,1,udp,normal
15030,0,42,42,9,15,udp,normal
15031,0,0,0,298,17,tcp,neptune
15032,0,0,0,262,11,tcp,neptune
15033,0,0,0,132,4,tcp,neptune
15034,0,29,0,1,1,tcp,normal
15035,0,749,0,2,2,tcp,normal
15036,0,0,0,202,1,tcp,neptune
15037,0,0,0,1,1,tcp,normal
15038,0,308,566,8,44,tcp,normal
15039,0,48,48,1,1,udp,normal
15040,0,6932,0,2,2,tcp,normal
15041,0,287,25044,2,2,tcp,normal
15042,0,44,134,66,144,udp,normal
15043,0,0,0,86,1,tcp,neptune
15044,0,105,147,1,1,udp,normal
15045,0,0,0,233,19,tcp,neptune
15046,0,261,250,2,2,tcp,normal
15047,0,54540,8314,3,3,tcp,back
15048,0,851,479,1,1,tcp,normal
15049,0,325,818,8,8,tcp,normal
15050,0,0,0,2,2,tcp,normal
15051,0,207,3018,2,2,tcp,normal
15052,0,318,798,12,12,tcp,normal
15053,0,0,0,360,1,tcp,satan
15054,0,0,0,67,17,tcp,neptune
15055,0,209,2768,12,14,tcp,normal
15056,0,1,0,15,5,udp,satan
15057,0,0,0,202,2,tcp,neptune
15058,0,0,0,270,6,tcp,neptune
15059,0,0,0,102,20,tcp,neptune
15060,0,0,0,237,3,tcp,neptune
15061,0,263,769,12,13,tcp,normal
15062,0,87,0,20,18,icmp,normal
15063,0,250,1800,7,7,tcp,normal
15064,0,0,0,124,9,tcp,neptune
15065,0,288,956,8,8,tcp,normal
15066,0,0,0,178,2,tcp,neptune
15067,3143,147,105,1,1,udp,normal
15068,0,368,7956,36,36,tcp,normal
15069,0,3676,0,10,10,tcp,normal
15070,0,383,345,19,20,tcp,normal
15071,0,28,0,89,89,udp,teardrop
15072,2,1555,330,1,4,tcp,normal
15073,0,226,222,6,6,tcp,normal
15074,2,1630,330,1,2,tcp,normal
15075,0,0,0,256,1,tcp,neptune
15076,0,8,0,1,1,icmp,ipsweep
15077,4,1608,334,1,1,tcp,normal
15078,0,0,0,107,9,tcp,neptune
15079,0,0,0,509,1,tcp,satan
15080,0,54540,8314,2,2,tcp,back
15081,0,0,0,199,5,tcp,neptune
15082,0,1,4,25,8,udp,satan
15083,0,0,0,510,1,tcp,satan
15084,0,492,9020,1,23,tcp,normal
15085,0,224,12987,1,1,tcp,normal
15086,0,8,0,1,20,icmp,ipsweep
15087,0,0,0,26,6,tcp,neptune
15088,0,0,0,254,4,tcp,neptune
15089,0,0,0,263,6,tcp,neptune
15090,0,0,0,138,15,tcp,neptune
15091,0,234,7203,1,1,tcp,normal
15092,0,0,0,134,11,tcp,neptune
15093,149,146,105,1,1,udp,normal
15094,0,0,0,511,1,tcp,satan
15095,0,0,0,250,10,tcp,neptune
15096,0,0,0,114,9,tcp,neptune
15097,0,0,0,126,22,tcp,neptune
15098,23,306,1043,1,1,tcp,normal
15099,0,0,0,217,1,tcp,neptune
15100,0,1032,0,511,511,icmp,smurf
15101,0,105,145,4,1,udp,normal
15102,0,0,0,147,11,tcp,neptune
15103,0,59,0,12,1,tcp,normal
15104,0,0,0,35,7,tcp,neptune
15105,0,0,0,236,15,tcp,neptune
15106,1,1180,335,1,4,tcp,normal
15107,0,0,0,126,19,tcp,neptune
15108,0,0,0,219,15,tcp,neptune
15109,0,0,0,116,4,tcp,neptune
15110,0,0,0,7,7,tcp,normal
15111,0,0,0,116,4,tcp,neptune
15112,0,0,0,206,1,tcp,satan
15113,0,329,4511,6,6,tcp,normal
15114,0,190,682,12,12,tcp,normal
15115,0,0,0,130,15,tcp,neptune
15116,0,221,810,27,27,tcp,normal
15117,0,0,0,235,4,tcp,neptune
15118,0,0,0,42,9,tcp,neptune
15119,0,0,0,33,6,tcp,neptune
15120,0,0,0,245,17,tcp,neptune
15121,0,0,0,259,10,tcp,neptune
15122,0,0,0,147,5,tcp,neptune
15123,0,880,332,1,1,tcp,normal
15124,0,0,0,1,1,tcp,ipsweep
15125,0,1353,330,2,1,tcp,normal
15126,0,383,0,2,2,tcp,normal
15127,9,106,1423,1,1,tcp,normal
15128,0,567,0,2,1,tcp,normal
15129,1,925,360,1,1,tcp,normal
15130,0,0,0,150,20,tcp,neptune
15131,0,252,913,14,14,tcp,normal
15132,0,0,0,183,18,tcp,neptune
15133,0,8,0,1,30,icmp,ipsweep
15134,0,46,136,79,158,udp,normal
15135,5658,1,0,2,2,tcp,portsweep
15136,0,0,0,289,22,tcp,neptune
15137,1,1008,335,1,2,tcp,normal
15138,0,45,78,292,292,udp,normal
15139,0,0,0,84,3,tcp,neptune
15140,0,1197,2447,1,1,tcp,warezclient
15141,0,308,3222,2,2,tcp,normal
15142,0,12241,0,11,11,tcp,normal
15143,0,0,0,228,20,tcp,neptune
15144,0,288,555,7,21,tcp,normal
15145,0,0,0,121,18,tcp,neptune
15146,0,520,0,180,180,icmp,smurf
15147,0,46,157,65,145,udp,normal
15148,0,105,145,5,1,udp,normal
15149,0,0,0,245,19,tcp,neptune
15150,0,326,1471,18,18,tcp,normal
15151,0,194,3182,9,9,tcp,normal
15152,0,389,10326,3,3,tcp,normal
15153,0,292,846,17,18,tcp,normal
15154,3,0,0,1,1,tcp,normal
15155,0,0,0,137,8,tcp,neptune
15156,0,1556,0,1,1,tcp,normal
15157,0,0,0,171,16,tcp,neptune
15158,0,0,0,1,1,tcp,ipsweep
15159,0,0,0,159,2,tcp,neptune
15160,0,0,0,1,2,tcp,normal
15161,0,43,109,42,192,udp,normal
15162,0,310,813,7,17,tcp,normal
15163,0,8,141,1,1,tcp,normal
15164,0,1032,0,510,510,icmp,smurf
15165,0,820,323,1,1,tcp,normal
15166,0,245,0,2,2,tcp,normal
15167,0,236,2625,9,10,tcp,normal
15168,0,71,0,1,1,tcp,normal
15169,0,2444,329,2,2,tcp,normal
15170,0,301,2698,6,6,tcp,normal
15171,0,0,0,262,19,tcp,neptune
15172,0,0,0,121,1,tcp,neptune
15173,0,1199,0,1,2,tcp,normal
15174,0,0,0,1,1,tcp,ipsweep
15175,0,241,688,15,16,tcp,normal
15176,0,9,0,1,1,tcp,normal
15177,0,0,0,242,5,tcp,neptune
15178,0,46,135,77,157,udp,normal
15179,0,0,0,273,24,tcp,neptune
15180,0,0,0,1,1,tcp,normal
15181,0,0,0,2,2,tcp,normal
15182,0,6237,398,1,3,tcp,normal
15183,0,0,0,203,1,tcp,neptune
15184,0,0,0,171,18,tcp,neptune
15185,0,0,0,95,4,tcp,neptune
15186,0,0,0,18,9,tcp,neptune
15187,113,6274,16771,1,1,tcp,buffer_overflow
15188,0,0,0,23,3,tcp,neptune
15189,0,30,0,1,1,icmp,normal
15190,0,38,130,1,1,tcp,normal
15191,0,0,0,104,16,tcp,neptune
15192,0,181,0,2,1,icmp,normal
15193,0,17,17,15,16,udp,normal
15194,0,305,7066,19,19,tcp,normal
15195,0,0,0,59,2,tcp,neptune
15196,0,884,0,2,2,tcp,normal
15197,0,259,870,10,10,tcp,normal
15198,0,8,0,1,9,icmp,nmap
15199,0,0,0,161,2,tcp,neptune
15200,0,0,0,281,11,tcp,neptune
15201,0,1032,0,511,511,icmp,smurf
15202,0,0,0,1,1,tcp,normal
15203,6,103,1021,1,1,tcp,normal
15204,0,1052,284,1,1,tcp,normal
15205,0,188,655,21,21,tcp,normal
15206,0,0,0,218,20,tcp,neptune
15207,0,383,0,2,2,tcp,normal
15208,0,323,4396,8,8,tcp,normal
15209,0,0,0,278,3,tcp,neptune
15210,0,228,349,12,12,tcp,normal
15211,0,225,3649,4,4,tcp,normal
15212,0,0,0,226,8,tcp,neptune
15213,0,0,0,247,15,tcp,neptune
